Tag,N_district,N_neighbourhood,N_section,Distance_Center,POI_Daily_Food,POI_Daily_Others,POI_House_Equipment,POI_Clothing,POI_Culture,POI_Vehicles,POI_State_Agents,POI_Education,POI_Finances,POI_Restaurants_Hotels,POI_Health,POI_Souvenirs_Thrift_Store,POI_Car_Parks,POI_Esthetics,POI_Sports,POI_Religion,POI_Administration,Airbnb_Number,Airbnb_Price,Airbnb_Price_Person,Airbnb_Location_Score,Percentage_Gender_Female,Percentage_Age_0_14,Percentage_Age_15_24,Percentage_Age_25_39,Percentage_Age_40_64,Percentage_Age_65_Plus,Household,Education_Primary_School,Education_Middle_School,Education_High_School,Education_University,Nationality_Spain,Nationality_Italy,Nationality_France,Nationality_UK,Nationality_Russia,Nationality_Germany,Nationality_Romania,Nationality_Portugal,Nationality_Ucrany,Nationality_Poland,Nationality_Netherlands,Nationality_Bulgaria,Nationality_Sweden,Nationality_Belgium,Nationality_Ireland,Nationality_Greece,Nationality_Morocco,Nationality_Argelia,Nationality_Senegal,Nationality_Colombia,Nationality_Honduras,Nationality_Venezuela,Nationality_Peru,Nationality_Argentina,Nationality_Bolivia,Nationality_Brazil,Nationality_Ecuador,Nationality_Dominican_Republic,Nationality_Mexico,Nationality_Chile,Nationality_Paraguay,Nationality_Cuba,Nationality_Uruguay,Nationality_Pakistan,Nationality_China,Nationality_Philippines,Nationality_India,Nationality_Bangladesh,Nationality_Georgia,Nationality_Armenia,Nationality_Japan,Nationality_Nepal,Nationality_Oceania
03_020,03,11,020,1.6120129037423911,3,2,0,0,0,0,0,2,0,12,1,0,0,1,0,0,3,17,83.6470588235294,24.41512605042017,9.636363636363637,0.48278688524590163,0.09508196721311475,0.07377049180327869,0.230327868852459,0.3434426229508197,0.2573770491803279,2.57,0.2522768670309654,0.22131147540983606,0.22495446265938068,0.25318761384335153,0.7926229508196722,0.027049180327868853,0.00819672131147541,0.004098360655737705,0.004098360655737705,0.002459016393442623,0.003278688524590164,0.001639344262295082,0.001639344262295082,0.0,0.0,0.0,0.000819672131147541,0.000819672131147541,0.0,0.005737704918032787,0.004918032786885246,0.000819672131147541,0.0,0.006557377049180328,0.004098360655737705,0.001639344262295082,0.000819672131147541,0.004098360655737705,0.000819672131147541,0.004098360655737705,0.000819672131147541,0.001639344262295082,0.0,0.002459016393442623,0.0,0.003278688524590164,0.002459016393442623,0.03442622950819672,0.012295081967213115,0.002459016393442623,0.030327868852459017,0.006557377049180328,0.001639344262295082,0.0,0.0,0.0,0.0
03_021,03,11,021,1.582298302947029,5,0,0,0,0,0,0,0,1,3,2,0,0,1,0,1,0,16,89.8125,25.93854166666667,9.666666666666666,0.5269672855879752,0.09372236958443855,0.08576480990274093,0.21308576480990274,0.3253757736516357,0.28205128205128205,2.58,0.2183794466403162,0.26383399209486164,0.22430830039525693,0.2341897233201581,0.7913351016799293,0.03359858532272325,0.002652519893899204,0.005305039787798408,0.0008841732979664014,0.0035366931918656055,0.0008841732979664014,0.0017683465959328027,0.0008841732979664014,0.00618921308576481,0.0017683465959328027,0.0008841732979664014,0.0008841732979664014,0.0,0.0,0.0,0.005305039787798408,0.0008841732979664014,0.0,0.010610079575596816,0.0,0.0035366931918656055,0.0,0.005305039787798408,0.0017683465959328027,0.004420866489832007,0.0,0.00618921308576481,0.0017683465959328027,0.002652519893899204,0.00618921308576481,0.007073386383731211,0.0008841732979664014,0.020335985853227233,0.002652519893899204,0.011494252873563218,0.04420866489832007,0.002652519893899204,0.0,0.0008841732979664014,0.0,0.002652519893899204,0.0
03_022,03,11,022,1.7276057755495946,3,1,1,0,0,1,0,0,0,5,1,0,0,0,0,0,0,44,88.11363636363636,25.939637445887453,9.666666666666666,0.5006954102920723,0.11404728789986092,0.08831710709318498,0.2364394993045897,0.36300417246175243,0.19819193324061196,2.43,0.21914556962025317,0.23022151898734178,0.22072784810126583,0.29430379746835444,0.7260083449235049,0.04798331015299027,0.009735744089012517,0.006954102920723227,0.002086230876216968,0.0034770514603616135,0.004172461752433936,0.0027816411682892906,0.0006954102920723226,0.0034770514603616135,0.0027816411682892906,0.0,0.002086230876216968,0.0006954102920723226,0.002086230876216968,0.0,0.012517385257301807,0.0013908205841446453,0.0006954102920723226,0.0076495132127955496,0.002086230876216968,0.009040333796940195,0.0013908205841446453,0.0076495132127955496,0.0,0.005563282336578581,0.0006954102920723226,0.006954102920723227,0.0027816411682892906,0.0034770514603616135,0.002086230876216968,0.0006954102920723226,0.0013908205841446453,0.031988873435326845,0.004172461752433936,0.01808066759388039,0.03616133518776078,0.0006954102920723226,0.0027816411682892906,0.0,0.0,0.0,0.0013908205841446453
03_023,03,11,023,1.794657755735177,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,50,57.44,21.81166666666667,9.72972972972973,0.5072765072765073,0.11850311850311851,0.08523908523908524,0.2687110187110187,0.38565488565488565,0.14189189189189189,2.57,0.22341057635175282,0.21865715983363043,0.23945335710041593,0.28639334521687465,0.6668399168399168,0.0524948024948025,0.02234927234927235,0.017671517671517672,0.002079002079002079,0.002598752598752599,0.005197505197505198,0.0015592515592515593,0.005197505197505198,0.002598752598752599,0.0010395010395010396,0.0005197505197505198,0.002598752598752599,0.005717255717255718,0.0031185031185031187,0.0010395010395010396,0.018711018711018712,0.005717255717255718,0.0010395010395010396,0.005717255717255718,0.0015592515592515593,0.008316008316008316,0.002598752598752599,0.011954261954261955,0.0036382536382536385,0.004677754677754678,0.007796257796257797,0.008316008316008316,0.002598752598752599,0.0036382536382536385,0.005717255717255718,0.0015592515592515593,0.0005197505197505198,0.04054054054054054,0.004677754677754678,0.02494802494802495,0.017671517671517672,0.004158004158004158,0.0005197505197505198,0.0,0.0005197505197505198,0.0015592515592515593,0.0005197505197505198
03_024,03,11,024,2.8062122910748144,1,1,3,0,1,0,0,7,0,16,2,0,2,0,11,0,5,97,78.22680412371135,28.78391016200295,9.653846153846153,0.4966183574879227,0.1289855072463768,0.08792270531400966,0.2763285024154589,0.3821256038647343,0.1246376811594203,2.57,0.195176668536175,0.22938867077958497,0.2153673583847448,0.3303421200224341,0.6541062801932367,0.050724637681159424,0.028502415458937197,0.01497584541062802,0.005797101449275362,0.01497584541062802,0.002898550724637681,0.0024154589371980675,0.000966183574879227,0.002898550724637681,0.004347826086956522,0.001932367149758454,0.003381642512077295,0.0024154589371980675,0.0014492753623188406,0.0014492753623188406,0.021256038647342997,0.004347826086956522,0.0004830917874396135,0.006280193236714976,0.004347826086956522,0.012560386473429951,0.005797101449275362,0.007246376811594203,0.003381642512077295,0.003381642512077295,0.006280193236714976,0.007246376811594203,0.0014492753623188406,0.006280193236714976,0.0004830917874396135,0.000966183574879227,0.0014492753623188406,0.02077294685990338,0.007246376811594203,0.011111111111111112,0.036231884057971016,0.009178743961352657,0.003864734299516908,0.0004830917874396135,0.000966183574879227,0.0,0.0014492753623188406
03_025,03,12,025,5.826425050325786,3,3,2,0,2,12,0,2,1,12,0,1,0,0,2,1,5,11,110.0,21.325174825174823,8.375,0.4841075794621027,0.12224938875305623,0.08557457212713937,0.24612876935615322,0.36511817440912797,0.18092909535452323,2.49,0.37207122774133083,0.3542642924086223,0.1274601686972821,0.07778819119025304,0.8638956805215974,0.004889975550122249,0.0008149959250203749,0.0008149959250203749,0.004074979625101874,0.0008149959250203749,0.0008149959250203749,0.0008149959250203749,0.0016299918500407497,0.0008149959250203749,0.0,0.0,0.0,0.0008149959250203749,0.0,0.0,0.015484922575387123,0.0008149959250203749,0.0,0.006519967400162999,0.004889975550122249,0.006519967400162999,0.014669926650366748,0.0024449877750611247,0.0024449877750611247,0.0057049714751426246,0.0008149959250203749,0.0008149959250203749,0.0008149959250203749,0.0,0.009779951100244499,0.0008149959250203749,0.0016299918500407497,0.0016299918500407497,0.03178484107579462,0.0,0.0,0.0,0.0024449877750611247,0.0008149959250203749,0.0,0.0,0.0
03_026,03,13,026,4.569913964063059,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,80.0,80.0,,0.5220440881763527,0.10821643286573146,0.07414829659318638,0.1372745490981964,0.3026052104208417,0.3777555110220441,2.36,0.3068181818181818,0.2636363636363636,0.2125,0.14204545454545456,0.8827655310621243,0.002004008016032064,0.003006012024048096,0.002004008016032064,0.003006012024048096,0.0,0.012024048096192385,0.001002004008016032,0.0,0.001002004008016032,0.0,0.003006012024048096,0.0,0.003006012024048096,0.0,0.0,0.0070140280561122245,0.001002004008016032,0.0,0.004008016032064128,0.008016032064128256,0.0070140280561122245,0.0,0.002004008016032064,0.001002004008016032,0.0,0.011022044088176353,0.002004008016032064,0.0,0.001002004008016032,0.004008016032064128,0.00501002004008016,0.0,0.008016032064128256,0.004008016032064128,0.0,0.008016032064128256,0.0,0.0,0.0,0.0,0.006012024048096192,0.0
03_027,03,13,027,4.293368728124336,5,2,0,1,1,0,0,4,0,13,0,0,0,2,1,1,0,8,94.375,53.4375,9.2,0.5245153933865451,0.11402508551881414,0.13740022805017105,0.13340935005701254,0.3916761687571266,0.2234891676168757,2.37,0.20130718954248367,0.29869281045751633,0.2601307189542484,0.17647058823529413,0.8854047890535918,0.0068415051311288486,0.0,0.0011402508551881414,0.0028506271379703536,0.0,0.01539338654503991,0.003990877993158495,0.0,0.0005701254275940707,0.0005701254275940707,0.0,0.0005701254275940707,0.0,0.0,0.0,0.022234891676168756,0.0028506271379703536,0.0,0.007411630558722919,0.0028506271379703536,0.006271379703534778,0.006271379703534778,0.0034207525655644243,0.0028506271379703536,0.0,0.004561003420752566,0.002280501710376283,0.0005701254275940707,0.0005701254275940707,0.0,0.0017103762827822121,0.0,0.0005701254275940707,0.011402508551881414,0.0017103762827822121,0.0005701254275940707,0.0,0.0,0.0,0.0005701254275940707,0.0,0.0
03_028,03,13,028,3.9770398192640433,3,3,3,0,1,1,0,0,1,5,4,0,1,1,0,0,0,9,50.55555555555556,32.27777777777778,8.714285714285714,0.5155839279008637,0.19939917386406308,0.10777318813368382,0.167104769057454,0.40443109275253475,0.12129177619226436,2.61,0.14524605828953654,0.2126134734830387,0.2704252269469661,0.33301481127568083,0.7870822380773563,0.011641006383777694,0.005257228689447991,0.003379647014645137,0.010514457378895982,0.0022530980097634247,0.0060082613593691325,0.0026286143447239955,0.007510326699211416,0.0003755163349605708,0.0007510326699211416,0.003379647014645137,0.0007510326699211416,0.0,0.0003755163349605708,0.0,0.009012392039053699,0.0007510326699211416,0.0,0.0060082613593691325,0.0030041306796845663,0.003755163349605708,0.003379647014645137,0.001877581674802854,0.0011265490048817123,0.003379647014645137,0.0011265490048817123,0.0026286143447239955,0.0011265490048817123,0.001877581674802854,0.0011265490048817123,0.001877581674802854,0.0007510326699211416,0.0007510326699211416,0.09575666541494555,0.0026286143447239955,0.001877581674802854,0.0,0.0022530980097634247,0.0,0.0,0.0,0.0003755163349605708
03_029,03,13,029,4.193403638655095,4,1,1,0,0,0,0,1,2,3,1,0,0,1,0,2,0,4,116.0,64.625,9.0,0.5220700152207002,0.1080669710806697,0.11187214611872145,0.19863013698630136,0.3888888888888889,0.19254185692541856,2.57,0.2701298701298701,0.3142857142857143,0.21471861471861473,0.13073593073593073,0.8797564687975646,0.0045662100456621,0.00076103500761035,0.0,0.00076103500761035,0.00076103500761035,0.0060882800608828,0.00076103500761035,0.0,0.0136986301369863,0.00076103500761035,0.00228310502283105,0.00076103500761035,0.0,0.0,0.00076103500761035,0.0136986301369863,0.0030441400304414,0.0,0.0076103500761035,0.00228310502283105,0.0,0.01902587519025875,0.0,0.0015220700152207,0.00076103500761035,0.0030441400304414,0.00380517503805175,0.0015220700152207,0.0015220700152207,0.0,0.00228310502283105,0.0,0.0060882800608828,0.00380517503805175,0.00532724505327245,0.00076103500761035,0.0,0.0,0.0,0.0,0.0,0.0
03_030,03,13,030,4.203604603847318,4,1,3,1,1,0,2,1,2,11,2,0,1,4,0,0,1,9,37.111111111111114,23.38888888888889,9.333333333333334,0.5469512195121952,0.10304878048780487,0.10548780487804878,0.19451219512195123,0.37926829268292683,0.2176829268292683,2.43,0.24350205198358413,0.2749658002735978,0.26265389876880985,0.1689466484268126,0.8195121951219512,0.012804878048780487,0.0,0.0006097560975609756,0.0024390243902439024,0.0,0.003048780487804878,0.0,0.00548780487804878,0.003658536585365854,0.0,0.01097560975609756,0.0012195121951219512,0.0012195121951219512,0.0,0.0,0.00975609756097561,0.003048780487804878,0.0,0.013414634146341463,0.006707317073170732,0.007317073170731708,0.00548780487804878,0.0024390243902439024,0.0006097560975609756,0.0012195121951219512,0.00975609756097561,0.001829268292682927,0.003658536585365854,0.003048780487804878,0.0012195121951219512,0.003048780487804878,0.0,0.007926829268292683,0.03170731707317073,0.006707317073170732,0.00975609756097561,0.0,0.0,0.0,0.0,0.0,0.0
03_031,03,13,031,3.983199603364062,10,6,2,1,6,0,1,1,2,7,1,1,0,3,0,0,0,2,26.5,26.5,9.5,0.5188216039279869,0.12111292962356793,0.10556464811783961,0.16693944353518822,0.3792962356792144,0.22708674304418985,2.62,0.29245283018867924,0.314622641509434,0.23160377358490566,0.11933962264150944,0.8858428805237316,0.008183306055646482,0.0004091653027823241,0.0004091653027823241,0.0012274959083469722,0.0004091653027823241,0.0016366612111292963,0.0012274959083469722,0.0016366612111292963,0.0004091653027823241,0.0004091653027823241,0.0032733224222585926,0.0004091653027823241,0.0,0.0,0.0,0.007774140752864157,0.004500818330605565,0.0,0.0061374795417348605,0.0036824877250409165,0.004500818330605565,0.008592471358428805,0.0020458265139116204,0.0008183306055646482,0.0024549918166939444,0.006546644844517185,0.0020458265139116204,0.0,0.0024549918166939444,0.0012274959083469722,0.0008183306055646482,0.0004091653027823241,0.0061374795417348605,0.012684124386252046,0.015139116202945991,0.0028641571194762683,0.0,0.0,0.0,0.0,0.0,0.0
03_032,03,13,032,3.994911427620278,1,2,0,0,0,0,1,5,0,9,2,0,0,2,1,1,1,5,60.0,25.857142857142854,8.0,0.5189063408958697,0.1518324607329843,0.08086096567771961,0.23734729493891799,0.343804537521815,0.18615474112856312,2.45,0.3120665742024965,0.29958391123439665,0.18377253814147018,0.15325936199722606,0.8144269924374636,0.011052937754508435,0.006399069226294357,0.0034904013961605585,0.0034904013961605585,0.0011634671320535194,0.006399069226294357,0.0034904013961605585,0.0034904013961605585,0.0011634671320535194,0.0005817335660267597,0.004072134962187318,0.0005817335660267597,0.0,0.0,0.0,0.014543339150668994,0.0011634671320535194,0.0011634671320535194,0.008144269924374637,0.004653868528214078,0.006399069226294357,0.012216404886561954,0.0034904013961605585,0.002326934264107039,0.006980802792321117,0.005817335660267597,0.0005817335660267597,0.0017452006980802793,0.0005817335660267597,0.0017452006980802793,0.0011634671320535194,0.0005817335660267597,0.020942408376963352,0.013379872018615475,0.01687027341477603,0.0029086678301337987,0.0011634671320535194,0.0005817335660267597,0.0005817335660267597,0.0011634671320535194,0.0,0.0
03_033,03,13,033,3.787785900208955,2,1,0,0,0,0,0,0,1,3,0,1,0,1,0,1,0,2,66.0,20.166666666666668,9.0,0.49195710455764075,0.13270777479892762,0.10723860589812333,0.21715817694369974,0.35254691689008044,0.1903485254691689,2.67,0.34372564302416214,0.3016367887763055,0.17926734216679657,0.10522213561964147,0.7050938337801609,0.007372654155495978,0.002680965147453083,0.0006702412868632708,0.006702412868632708,0.0013404825737265416,0.00871313672922252,0.0006702412868632708,0.0013404825737265416,0.0,0.0006702412868632708,0.006032171581769437,0.0,0.0006702412868632708,0.0,0.0,0.028150134048257374,0.0006702412868632708,0.0013404825737265416,0.00804289544235925,0.01675603217158177,0.00871313672922252,0.023458445040214475,0.002680965147453083,0.00871313672922252,0.005361930294906166,0.014745308310991957,0.010723860589812333,0.002680965147453083,0.003351206434316354,0.0,0.0006702412868632708,0.0,0.0388739946380697,0.014745308310991957,0.028820375335120642,0.00871313672922252,0.013404825737265416,0.0013404825737265416,0.0,0.0,0.0,0.0
03_034,03,13,034,3.947477180545582,6,0,0,4,1,0,1,0,1,8,1,0,0,4,0,0,0,5,106.0,35.16666666666667,9.0,0.5184466019417475,0.10485436893203884,0.11844660194174757,0.1941747572815534,0.40194174757281553,0.18058252427184465,2.65,0.260424286759327,0.3035844915874177,0.25457205559619606,0.14118507681053402,0.8355987055016181,0.005825242718446602,0.0025889967637540453,0.0006472491909385113,0.0006472491909385113,0.0006472491909385113,0.004530744336569579,0.001941747572815534,0.0,0.0,0.0006472491909385113,0.0,0.0012944983818770227,0.0,0.0,0.0,0.007119741100323625,0.0,0.0,0.010355987055016181,0.013592233009708738,0.006472491909385114,0.005825242718446602,0.003236245954692557,0.010355987055016181,0.004530744336569579,0.005177993527508091,0.003236245954692557,0.0,0.0006472491909385113,0.005825242718446602,0.0025889967637540453,0.003236245954692557,0.0025889967637540453,0.03300970873786408,0.012944983818770227,0.003236245954692557,0.0,0.0006472491909385113,0.003883495145631068,0.0,0.0,0.0
03_035,03,13,035,3.814435053838272,12,2,1,2,0,0,2,2,0,6,0,1,1,1,0,0,0,4,77.0,38.5,9.0,0.5221739130434783,0.10260869565217391,0.10130434782608695,0.1791304347826087,0.3782608695652174,0.23869565217391303,2.65,0.2633382280959373,0.2799804209495839,0.25697503671071953,0.1561429270680372,0.8547826086956521,0.013043478260869565,0.003043478260869565,0.0004347826086956522,0.0026086956521739132,0.0008695652173913044,0.002173913043478261,0.0034782608695652175,0.0004347826086956522,0.0013043478260869566,0.0,0.002173913043478261,0.0,0.0,0.0004347826086956522,0.0,0.00391304347826087,0.0,0.0004347826086956522,0.010434782608695653,0.0026086956521739132,0.009565217391304347,0.01391304347826087,0.0008695652173913044,0.0017391304347826088,0.002173913043478261,0.00782608695652174,0.0052173913043478265,0.0013043478260869566,0.0008695652173913044,0.0017391304347826088,0.0,0.002173913043478261,0.0017391304347826088,0.014782608695652174,0.009565217391304347,0.011304347826086957,0.002173913043478261,0.0034782608695652175,0.0013043478260869566,0.0008695652173913044,0.0,0.0
03_036,03,13,036,3.5527921181312063,2,3,1,1,0,2,0,2,0,10,10,0,1,2,0,0,4,20,56.5,35.00625,9.461538461538462,0.5245158632056036,0.12937783271528636,0.10671611042439226,0.1911825298722703,0.3803049031726411,0.19241862381540997,2.5,0.14942528735632185,0.24329501915708812,0.289272030651341,0.2878352490421456,0.8442521631644005,0.021013597033374538,0.00288421920065925,0.0016481252575195715,0.0016481252575195715,0.0012360939431396785,0.0008240626287597857,0.003708281829419036,0.00041203131437989287,0.0008240626287597857,0.00041203131437989287,0.0012360939431396785,0.0,0.0,0.0008240626287597857,0.0012360939431396785,0.011124845488257108,0.003296250515039143,0.0,0.007004532344458179,0.00041203131437989287,0.004120313143798929,0.004120313143798929,0.003708281829419036,0.003296250515039143,0.007416563658838072,0.006180469715698393,0.0012360939431396785,0.00288421920065925,0.0020601565718994645,0.00041203131437989287,0.0020601565718994645,0.0016481252575195715,0.003296250515039143,0.03172641120725175,0.004120313143798929,0.002472187886279357,0.00041203131437989287,0.0,0.0008240626287597857,0.0012360939431396785,0.0,0.0
