Tag,N_district,N_neighbourhood,N_section,Distance_Center,POI_Daily_Food,POI_Daily_Others,POI_House_Equipment,POI_Clothing,POI_Culture,POI_Vehicles,POI_State_Agents,POI_Education,POI_Finances,POI_Restaurants_Hotels,POI_Health,POI_Souvenirs_Thrift_Store,POI_Car_Parks,POI_Esthetics,POI_Sports,POI_Religion,POI_Administration,Airbnb_Number,Airbnb_Price,Airbnb_Price_Person,Airbnb_Location_Score,Percentage_Gender_Female,Percentage_Age_0_14,Percentage_Age_15_24,Percentage_Age_25_39,Percentage_Age_40_64,Percentage_Age_65_Plus,Household,Education_None,Education_Primary_School,Education_Middle_School,Education_High_School,Education_University,Nationality_Spain,Nationality_Italy,Nationality_France,Nationality_UK,Nationality_Germany,Nationality_Romania,Nationality_Russia,Nationality_Portugal,Nationality_Ucrany,Nationality_Netherlands,Nationality_Poland,Nationality_Bulgaria,Nationality_Sweden,Nationality_Belgium,Nationality_Greece,Nationality_Ireland,Nationality_Morocco,Nationality_Argelia,Nationality_Senegal,Nationality_Colombia,Nationality_Honduras,Nationality_Peru,Nationality_Venezuela,Nationality_Bolivia,Nationality_Ecuador,Nationality_Argentina,Nationality_Brazil,Nationality_Dominican_Republic,Nationality_Mexico,Nationality_Chile,Nationality_Paraguay,Nationality_Cuba,Nationality_Uruguay,Nationality_China,Nationality_Pakistan,Nationality_Philippines,Nationality_India,Nationality_Bangladesh,Nationality_Georgia,Nationality_Armenia,Nationality_Japan,Nationality_Nepal,Nationality_Oceania
03_027,03,13,027,4.293368728124336,5,2,0,1,1,0,0,4,0,13,0,0,0,2,1,1,0,11,65.72727272727273,37.74545454545454,9.11111111111111,0.5260180995475113,0.13009049773755657,0.126131221719457,0.39762443438914025,0.39762443438914025,0.2160633484162896,2.38,0.041639127561136816,0.21150033046926636,0.29081295439524124,0.25776602775941837,0.16853932584269662,0.8987556561085973,0.003959276018099547,0.0005656108597285068,0.0011312217194570137,0.0,0.016968325791855202,0.0016968325791855204,0.0022624434389140274,0.0,0.0005656108597285068,0.0,0.0005656108597285068,0.0005656108597285068,0.0,0.0,0.0,0.019230769230769232,0.006221719457013574,0.0,0.006221719457013574,0.002828054298642534,0.005090497737556561,0.002828054298642534,0.0022624434389140274,0.003393665158371041,0.003393665158371041,0.0011312217194570137,0.0016968325791855204,0.0,0.0005656108597285068,0.0,0.0016968325791855204,0.0005656108597285068,0.00904977375565611,0.0011312217194570137,0.0011312217194570137,0.0,0.0,0.0,0.0,0.0005656108597285068,0.0,0.0
03_028,03,13,028,3.9770398192640433,3,3,3,0,1,1,0,0,1,5,4,0,1,1,0,0,0,10,95.9,65.7,9.375,0.5236131934032984,0.20727136431784107,0.0967016491754123,0.4025487256371814,0.4025487256371814,0.12293853073463268,2.63,0.01203659123736158,0.15599422243620606,0.2012518054886856,0.27154549831487723,0.33702455464612424,0.7882308845577212,0.010119940029985007,0.005247376311844078,0.0037481259370314842,0.0014992503748125937,0.005997001499250375,0.01424287856071964,0.0011244377811094452,0.0074962518740629685,0.0014992503748125937,0.0,0.0029985007496251873,0.0007496251874062968,0.0,0.0,0.0,0.009370314842578711,0.0003748125937031484,0.0,0.005247376311844078,0.002623688155922039,0.0022488755622188904,0.0007496251874062968,0.0014992503748125937,0.002623688155922039,0.0007496251874062968,0.002623688155922039,0.0029985007496251873,0.0014992503748125937,0.0018740629685157421,0.0007496251874062968,0.0014992503748125937,0.0003748125937031484,0.09782608695652174,0.0007496251874062968,0.0029985007496251873,0.0011244377811094452,0.0,0.004122938530734633,0.0,0.0,0.0,0.0003748125937031484
03_029,03,13,029,4.193403638655095,4,1,1,0,0,0,0,1,2,3,1,0,0,1,0,2,0,4,117.5,66.125,9.0,0.5217060167555218,0.11119573495811119,0.1051028179741051,0.38994668697638996,0.38994668697638996,0.19801980198019803,2.56,0.04844290657439446,0.2889273356401384,0.30103806228373703,0.2179930795847751,0.11764705882352941,0.8750952018278751,0.00456968773800457,0.0007616146230007616,0.0,0.0007616146230007616,0.003808073115003808,0.0007616146230007616,0.0007616146230007616,0.0,0.0,0.012947448591012947,0.0015232292460015233,0.0007616146230007616,0.0,0.0,0.0,0.015232292460015232,0.0015232292460015233,0.0,0.0030464584920030465,0.003808073115003808,0.01904036557501904,0.002284843869002285,0.0015232292460015233,0.003808073115003808,0.0,0.0007616146230007616,0.00456968773800457,0.0,0.0015232292460015233,0.0,0.002284843869002285,0.0,0.00456968773800457,0.006854531607006854,0.00456968773800457,0.0030464584920030465,0.0,0.006092916984006093,0.0,0.0,0.0,0.0
03_030,03,13,030,4.203604603847318,4,1,3,1,1,0,2,1,2,11,2,0,1,4,0,0,1,10,53.5,39.6,9.285714285714286,0.5345143555284056,0.1001832620647526,0.10507025045815516,0.37568723274282223,0.37568723274282223,0.2241905925473427,2.47,0.03759398496240601,0.2652084757347915,0.2761449077238551,0.252904989747095,0.1496924128503076,0.8307880268784361,0.007330482590103849,0.0,0.0012217470983506415,0.0,0.0030543677458766036,0.0006108735491753207,0.0006108735491753207,0.006108735491753207,0.0,0.0036652412950519244,0.010995723885155772,0.0006108735491753207,0.0012217470983506415,0.0,0.0,0.005497861942577886,0.0030543677458766036,0.0006108735491753207,0.012217470983506415,0.010995723885155772,0.006719609040928528,0.0030543677458766036,0.0036652412950519244,0.009773976786805132,0.0006108735491753207,0.0012217470983506415,0.002443494196701283,0.0018326206475259622,0.002443494196701283,0.0,0.0018326206475259622,0.0,0.029321930360415395,0.007330482590103849,0.002443494196701283,0.0177153329260843,0.0,0.0012217470983506415,0.0,0.0,0.0,0.0
03_031,03,13,031,3.983199603364062,10,6,2,1,6,0,1,1,2,7,1,1,0,3,0,0,0,3,27.666666666666668,27.666666666666668,9.333333333333334,0.5224242424242425,0.12686868686868688,0.1006060606060606,0.38666666666666666,0.38666666666666666,0.21656565656565657,2.66,0.021993448759943846,0.29948525970987366,0.31211979410388396,0.2274216190921853,0.11745437529246608,0.8884848484848484,0.006464646464646465,0.00040404040404040404,0.00040404040404040404,0.00040404040404040404,0.0028282828282828283,0.0012121212121212121,0.0012121212121212121,0.0008080808080808081,0.00040404040404040404,0.0012121212121212121,0.0044444444444444444,0.00040404040404040404,0.0,0.0,0.0,0.006464646464646465,0.0044444444444444444,0.0,0.006060606060606061,0.0044444444444444444,0.007676767676767677,0.0012121212121212121,0.0016161616161616162,0.007272727272727273,0.0028282828282828283,0.0032323232323232323,0.00202020202020202,0.0,0.0028282828282828283,0.0012121212121212121,0.00040404040404040404,0.0,0.014545454545454545,0.0056565656565656566,0.013737373737373737,0.0028282828282828283,0.0,0.0,0.0,0.0,0.0,0.0
03_032,03,13,032,3.994911427620278,1,2,0,0,0,0,1,5,0,9,2,0,0,2,1,1,1,4,85.0,50.714285714285715,7.5,0.5135623869801085,0.15491259795057263,0.08438818565400844,0.34960819770946355,0.34960819770946355,0.1784207353827607,2.39,0.026618705035971222,0.32158273381294966,0.3014388489208633,0.18201438848920864,0.14172661870503597,0.8221820373719108,0.007233273056057866,0.004822182037371911,0.0018083182640144665,0.0030138637733574444,0.007836045810729355,0.004822182037371911,0.0030138637733574444,0.004219409282700422,0.0012055455093429777,0.0012055455093429777,0.003616636528028933,0.0006027727546714888,0.0,0.0,0.0006027727546714888,0.018083182640144666,0.0012055455093429777,0.0018083182640144665,0.006630500301386378,0.004822182037371911,0.0108499095840868,0.004822182037371911,0.0024110910186859553,0.0054249547920434,0.0030138637733574444,0.010247136829415311,0.0018083182640144665,0.0012055455093429777,0.0,0.0006027727546714888,0.0012055455093429777,0.0006027727546714888,0.0108499095840868,0.02109704641350211,0.015069318866787222,0.0024110910186859553,0.0,0.0006027727546714888,0.0,0.0012055455093429777,0.0,0.0
03_033,03,13,033,3.787785900208955,2,1,0,0,0,0,0,0,1,3,0,1,0,1,0,1,0,2,56.0,23.916666666666668,9.5,0.49757113115891743,0.13879250520471895,0.1040943789035392,0.33657182512144346,0.33657182512144346,0.20402498265093685,2.62,0.05370219690805533,0.36126932465419037,0.2921074043938161,0.1643612693246542,0.10089503661513426,0.7161693268563497,0.007633587786259542,0.002081887578070784,0.0,0.0,0.011103400416377515,0.007633587786259542,0.0,0.0006939625260235947,0.0006939625260235947,0.0,0.005551700208188758,0.0,0.0,0.0,0.0006939625260235947,0.027064538514920196,0.002081887578070784,0.0013879250520471894,0.012491325468424705,0.016655100624566273,0.020124913254684247,0.007633587786259542,0.004857737682165163,0.01179736294240111,0.0013879250520471894,0.0013879250520471894,0.007633587786259542,0.0034698126301179735,0.0,0.0,0.0013879250520471894,0.0,0.009715475364330326,0.04580152671755725,0.033310201249132546,0.008327550312283136,0.0131852879944483,0.002081887578070784,0.0,0.0,0.0,0.0
03_034,03,13,034,3.947477180545582,6,0,0,4,1,0,1,0,1,8,1,0,0,4,0,0,0,5,101.6,29.06666666666667,9.333333333333334,0.5152696556205328,0.11371020142949967,0.12150747238466536,0.3931124106562703,0.3931124106562703,0.17089018843404807,2.65,0.02223869532987398,0.2631578947368421,0.28984432913269087,0.2631578947368421,0.1363973313565604,0.8473034437946718,0.005847953216374269,0.002599090318388564,0.000649772579597141,0.000649772579597141,0.004548408057179987,0.0,0.001949317738791423,0.003248862897985705,0.000649772579597141,0.0,0.0,0.001299545159194282,0.0,0.0,0.0,0.00649772579597141,0.0,0.0,0.01364522417153996,0.007797270955165692,0.005198180636777128,0.005198180636777128,0.007147498375568551,0.003898635477582846,0.002599090318388564,0.00649772579597141,0.003248862897985705,0.0,0.0,0.005847953216374269,0.001949317738791423,0.002599090318388564,0.03313840155945419,0.002599090318388564,0.009746588693957114,0.001949317738791423,0.0,0.000649772579597141,0.003248862897985705,0.0,0.0,0.0
03_035,03,13,035,3.814435053838272,12,2,1,2,0,0,2,2,0,6,0,1,1,1,0,0,0,4,82.0,41.0,9.0,0.5244969378827646,0.10717410323709536,0.0984251968503937,0.3801399825021872,0.3801399825021872,0.23534558180227472,2.64,0.03115727002967359,0.2744807121661721,0.271513353115727,0.24629080118694363,0.1562809099901088,0.8661417322834646,0.011373578302712161,0.0030621172353455816,0.0008748906386701663,0.0008748906386701663,0.0026246719160104987,0.0026246719160104987,0.0026246719160104987,0.0004374453193350831,0.0,0.0008748906386701663,0.0026246719160104987,0.0,0.0,0.0,0.0,0.003937007874015748,0.0,0.0004374453193350831,0.00699912510936133,0.004811898512685914,0.009623797025371828,0.005249343832020997,0.0013123359580052493,0.012248468941382326,0.0008748906386701663,0.0030621172353455816,0.005249343832020997,0.0017497812773403325,0.0004374453193350831,0.0017497812773403325,0.0004374453193350831,0.0013123359580052493,0.013560804899387576,0.004811898512685914,0.008311461067366578,0.009623797025371828,0.0021872265966754157,0.0026246719160104987,0.0008748906386701663,0.0008748906386701663,0.0,0.0
03_036,03,13,036,3.5527921181312063,2,3,1,1,0,2,0,2,0,10,10,0,1,2,0,0,4,20,62.8,41.46666666666667,9.4375,0.5266524520255863,0.13134328358208955,0.10319829424307037,0.3948827292110874,0.3948827292110874,0.18933901918976545,2.44,0.011437095972153158,0.15017404276479362,0.23520636499254102,0.29885629040278466,0.27399303828940824,0.8597014925373134,0.021748400852878463,0.0042643923240938165,0.0021321961620469083,0.0008528784648187633,0.0008528784648187633,0.0008528784648187633,0.0017057569296375266,0.001279317697228145,0.00042643923240938164,0.00042643923240938164,0.0017057569296375266,0.0,0.0,0.0017057569296375266,0.00042643923240938164,0.01023454157782516,0.003411513859275053,0.0,0.00810234541577825,0.0017057569296375266,0.00255863539445629,0.0029850746268656717,0.001279317697228145,0.003837953091684435,0.003411513859275053,0.0042643923240938165,0.0021321961620469083,0.003411513859275053,0.0029850746268656717,0.00042643923240938164,0.00042643923240938164,0.0008528784648187633,0.02515991471215352,0.0029850746268656717,0.003837953091684435,0.00255863539445629,0.00042643923240938164,0.0,0.0,0.001279317697228145,0.0017057569296375266,0.0
03_037,03,13,037,3.725022533691108,3,2,2,3,0,0,0,0,1,4,1,0,0,4,0,0,0,0,,,,0.5226641998149861,0.10175763182238667,0.13506012950971322,0.44033302497687327,0.44033302497687327,0.14061054579093432,2.72,0.008333333333333333,0.20104166666666667,0.290625,0.31354166666666666,0.16458333333333333,0.8954671600370028,0.0064754856614246065,0.0,0.0009250693802035153,0.0,0.008325624421831638,0.0009250693802035153,0.0018501387604070306,0.0018501387604070306,0.0009250693802035153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004625346901017576,0.005550416281221091,0.005550416281221091,0.004625346901017576,0.0018501387604070306,0.010175763182238668,0.0018501387604070306,0.0018501387604070306,0.005550416281221091,0.0009250693802035153,0.0018501387604070306,0.0018501387604070306,0.0009250693802035153,0.0,0.009250693802035153,0.010175763182238668,0.0,0.0,0.0027752081406105457,0.0064754856614246065,0.0,0.0,0.0,0.0
03_038,03,13,038,3.5090772414778226,1,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,1,35.0,17.5,9.0,0.5331325301204819,0.1636546184738956,0.12048192771084337,0.3273092369477912,0.3273092369477912,0.20983935742971888,2.77,0.051094890510948905,0.402676399026764,0.33211678832116787,0.12165450121654502,0.049878345498783457,0.9156626506024096,0.0050200803212851405,0.002008032128514056,0.0,0.0,0.006024096385542169,0.0,0.0,0.004016064257028112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01706827309236948,0.0,0.001004016064257028,0.001004016064257028,0.0050200803212851405,0.001004016064257028,0.0,0.0,0.009036144578313253,0.001004016064257028,0.0,0.0030120481927710845,0.001004016064257028,0.002008032128514056,0.0,0.0,0.001004016064257028,0.0,0.0050200803212851405,0.009036144578313253,0.0,0.0,0.002008032128514056,0.002008032128514056,0.0,0.001004016064257028,0.0
03_039,03,13,039,3.5163576015426337,1,2,0,0,0,0,0,0,0,2,1,0,0,1,0,2,0,3,50.0,36.666666666666664,10.0,0.5139598898938262,0.15650806134486828,0.10499410145497444,0.34644121116791193,0.34644121116791193,0.1726307510813999,2.65,0.055581723975506356,0.3259538389072068,0.3113518605746585,0.17710786622703723,0.1017428167687235,0.7640581989775855,0.007471490365709791,0.001966181675186787,0.00039323633503735744,0.00039323633503735744,0.008257963035784506,0.0031458906802988595,0.0023594180102241447,0.003932363350373574,0.0,0.0007864726700747149,0.006291781360597719,0.0,0.0,0.0,0.0,0.0212347620920173,0.0015729453401494297,0.001966181675186787,0.009830908375933936,0.0212347620920173,0.01061738104600865,0.006685017695635077,0.006685017695635077,0.005112072355485647,0.0027526543452615023,0.0023594180102241447,0.005112072355485647,0.0,0.00039323633503735744,0.00039323633503735744,0.0015729453401494297,0.00039323633503735744,0.017695635076681086,0.014156508061344868,0.042076287848997244,0.006291781360597719,0.0007864726700747149,0.0027526543452615023,0.001966181675186787,0.0,0.0,0.0
03_040,03,14,040,3.268568963634179,4,1,0,0,0,0,0,2,0,2,1,0,0,1,0,0,0,8,46.5,18.4375,9.0,0.5289093298291722,0.08672798948751642,0.07490144546649145,0.3567674113009198,0.3567674113009198,0.27135348226018396,2.3,0.029710144927536233,0.18043478260869567,0.19492753623188405,0.26521739130434785,0.3072463768115942,0.8751642575558476,0.010512483574244415,0.003942181340341655,0.002628120893561104,0.005256241787122208,0.006570302233902759,0.0019710906701708277,0.002628120893561104,0.000657030223390276,0.000657030223390276,0.000657030223390276,0.0045992115637319315,0.0,0.0,0.000657030223390276,0.0,0.005913272010512484,0.0,0.0032851511169513796,0.005913272010512484,0.0,0.0045992115637319315,0.006570302233902759,0.0019710906701708277,0.0019710906701708277,0.007227332457293035,0.0032851511169513796,0.002628120893561104,0.001314060446780552,0.0032851511169513796,0.001314060446780552,0.000657030223390276,0.001314060446780552,0.007227332457293035,0.0019710906701708277,0.000657030223390276,0.005256241787122208,0.0019710906701708277,0.0,0.000657030223390276,0.0,0.0,0.0
03_041,03,14,041,3.076724791205084,4,2,0,0,0,0,0,0,0,5,2,0,0,3,0,0,0,13,41.38461538461539,21.384615384615383,9.333333333333334,0.531582682753726,0.10929737402413059,0.10078069552874379,0.3293115684882896,0.3293115684882896,0.22285308729595457,2.51,0.028938906752411574,0.17765273311897106,0.23392282958199356,0.24678456591639872,0.2990353697749196,0.7785663591199432,0.017743080198722498,0.008516678495386799,0.0042583392476933995,0.0028388928317956,0.0120652945351313,0.0056777856635912,0.007097232079488999,0.0,0.0014194464158978,0.0014194464158978,0.0007097232079489,0.0007097232079489,0.0007097232079489,0.0021291696238466998,0.0007097232079489,0.009226401703335699,0.0,0.0014194464158978,0.0113555713271824,0.0035486160397444995,0.008516678495386799,0.0028388928317956,0.007806955287437899,0.007806955287437899,0.0035486160397444995,0.0113555713271824,0.0035486160397444995,0.0,0.0056777856635912,0.0,0.0014194464158978,0.0,0.029808374733853796,0.009226401703335699,0.008516678495386799,0.0014194464158978,0.0,0.0007097232079489,0.0007097232079489,0.0,0.0,0.0
03_042,03,14,042,2.816012942697096,3,1,0,0,0,1,0,4,0,3,0,0,0,1,0,1,0,26,59.92307692307692,23.695512820512818,9.818181818181818,0.5180635838150289,0.101878612716763,0.09104046242774566,0.3670520231213873,0.3670520231213873,0.18858381502890173,2.4,0.024469820554649267,0.16639477977161501,0.23246329526916804,0.2553017944535073,0.3034257748776509,0.7572254335260116,0.03829479768786127,0.012283236994219654,0.0036127167630057803,0.006502890173410405,0.001445086705202312,0.011560693641618497,0.000722543352601156,0.004335260115606936,0.002167630057803468,0.0036127167630057803,0.002167630057803468,0.001445086705202312,0.000722543352601156,0.002167630057803468,0.000722543352601156,0.0072254335260115606,0.0,0.002890173410404624,0.00939306358381503,0.002890173410404624,0.002167630057803468,0.012283236994219654,0.004335260115606936,0.0072254335260115606,0.0050578034682080926,0.015173410404624277,0.0036127167630057803,0.002890173410404624,0.0036127167630057803,0.005780346820809248,0.002167630057803468,0.001445086705202312,0.006502890173410405,0.01083815028901734,0.002890173410404624,0.015173410404624277,0.0,0.001445086705202312,0.0,0.001445086705202312,0.004335260115606936,0.0
