"Any","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Sexe","Edat any a any","Nombre"
2017,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Home","78 anys",21
2017,3,"Sants-Montjuïc",15,"Hostafrancs","Home","78 anys",39
2017,3,"Sants-Montjuïc",16,"la Bordeta","Home","78 anys",50
2017,3,"Sants-Montjuïc",17,"Sants - Badal","Home","78 anys",67
2017,3,"Sants-Montjuïc",18,"Sants","Home","78 anys",99
2017,4,"Les Corts",19,"les Corts","Home","78 anys",142
2017,4,"Les Corts",20,"la Maternitat i Sant Ramon","Home","78 anys",80
2017,4,"Les Corts",21,"Pedralbes","Home","78 anys",36
2017,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Home","78 anys",7
2017,5,"Sarrià-Sant Gervasi",23,"Sarrià","Home","78 anys",62
2017,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Home","78 anys",41
2017,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Home","78 anys",59
2017,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Home","78 anys",124
2017,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Home","78 anys",55
2017,6,"Gràcia",28,"Vallcarca i els Penitents","Home","78 anys",34
2017,6,"Gràcia",29,"el Coll","Home","78 anys",23
2017,6,"Gràcia",30,"la Salut","Home","78 anys",36
2017,6,"Gràcia",31,"la Vila de Gràcia","Home","78 anys",103
2017,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Home","78 anys",90
2017,7,"Horta-Guinardó",33,"el Baix Guinardó","Home","78 anys",74
2017,7,"Horta-Guinardó",34,"Can Baró","Home","78 anys",31
2017,7,"Horta-Guinardó",35,"el Guinardó","Home","78 anys",126
2017,7,"Horta-Guinardó",36,"la Font d'en Fargues","Home","78 anys",29
2017,7,"Horta-Guinardó",37,"el Carmel","Home","78 anys",111
2017,7,"Horta-Guinardó",38,"la Teixonera","Home","78 anys",49
2017,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Home","78 anys",24
2017,7,"Horta-Guinardó",40,"Montbau","Home","78 anys",20
2017,7,"Horta-Guinardó",41,"la Vall d'Hebron","Home","78 anys",22
2017,7,"Horta-Guinardó",42,"la Clota","Home","78 anys",2
2017,7,"Horta-Guinardó",43,"Horta","Home","78 anys",88
2017,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Home","78 anys",88
2017,8,"Nou Barris",45,"Porta","Home","78 anys",85
2017,8,"Nou Barris",46,"el Turó de la Peira","Home","78 anys",46
2017,8,"Nou Barris",47,"Can Peguera","Home","78 anys",10
2017,8,"Nou Barris",48,"la Guineueta","Home","78 anys",70
2017,8,"Nou Barris",49,"Canyelles","Home","78 anys",26
2017,8,"Nou Barris",50,"les Roquetes","Home","78 anys",50
2017,8,"Nou Barris",51,"Verdun","Home","78 anys",47
2017,8,"Nou Barris",52,"la Prosperitat","Home","78 anys",94
2017,8,"Nou Barris",53,"la Trinitat Nova","Home","78 anys",13
2017,8,"Nou Barris",54,"Torre Baró","Home","78 anys",6
2017,8,"Nou Barris",55,"Ciutat Meridiana","Home","78 anys",25
2017,8,"Nou Barris",56,"Vallbona","Home","78 anys",2
2017,9,"Sant Andreu",57,"la Trinitat Vella","Home","78 anys",30
2017,9,"Sant Andreu",58,"Baró de Viver","Home","78 anys",5
2017,9,"Sant Andreu",59,"el Bon Pastor","Home","78 anys",35
2017,9,"Sant Andreu",60,"Sant Andreu","Home","78 anys",145
2017,9,"Sant Andreu",61,"la Sagrera","Home","78 anys",80
2017,9,"Sant Andreu",62,"el Congrés i els Indians","Home","78 anys",33
2017,9,"Sant Andreu",63,"Navas","Home","78 anys",82
2017,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Home","78 anys",100
2017,10,"Sant Martí",65,"el Clot","Home","78 anys",62
2017,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Home","78 anys",32
2017,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Home","78 anys",14
2017,10,"Sant Martí",68,"el Poblenou","Home","78 anys",66
2017,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Home","78 anys",28
2017,10,"Sant Martí",70,"el Besòs i el Maresme","Home","78 anys",55
2017,10,"Sant Martí",71,"Provençals del Poblenou","Home","78 anys",59
2017,10,"Sant Martí",72,"Sant Martí de Provençals","Home","78 anys",109
2017,10,"Sant Martí",73,"la Verneda i la Pau","Home","78 anys",131
2017,1,"Ciutat Vella",1,"el Raval","Home","79 anys",84
2017,1,"Ciutat Vella",2,"el Barri Gòtic","Home","79 anys",28
2017,1,"Ciutat Vella",3,"la Barceloneta","Home","79 anys",44
2017,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Home","79 anys",51
2017,2,"Eixample",5,"el Fort Pienc","Home","79 anys",71
2017,2,"Eixample",6,"la Sagrada Família","Home","79 anys",152
2017,2,"Eixample",7,"la Dreta de l'Eixample","Home","79 anys",89
2017,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Home","79 anys",111
2017,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Home","79 anys",186
2017,2,"Eixample",10,"Sant Antoni","Home","79 anys",117
2017,3,"Sants-Montjuïc",11,"el Poble Sec","Home","79 anys",89
2017,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Home","79 anys",2
2017,3,"Sants-Montjuïc",13,"la Marina de Port","Home","79 anys",107
2017,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Home","79 anys",34
2017,3,"Sants-Montjuïc",15,"Hostafrancs","Home","79 anys",40
2017,3,"Sants-Montjuïc",16,"la Bordeta","Home","79 anys",60
2017,3,"Sants-Montjuïc",17,"Sants - Badal","Home","79 anys",68
2017,3,"Sants-Montjuïc",18,"Sants","Home","79 anys",114
2017,4,"Les Corts",19,"les Corts","Home","79 anys",161
2017,4,"Les Corts",20,"la Maternitat i Sant Ramon","Home","79 anys",97
2017,4,"Les Corts",21,"Pedralbes","Home","79 anys",39
2017,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Home","79 anys",5
2017,5,"Sarrià-Sant Gervasi",23,"Sarrià","Home","79 anys",62
2017,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Home","79 anys",49
2017,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Home","79 anys",83
2017,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Home","79 anys",124
2017,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Home","79 anys",72
2017,6,"Gràcia",28,"Vallcarca i els Penitents","Home","79 anys",47
2017,6,"Gràcia",29,"el Coll","Home","79 anys",21
2017,6,"Gràcia",30,"la Salut","Home","79 anys",47
2017,6,"Gràcia",31,"la Vila de Gràcia","Home","79 anys",123
2017,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Home","79 anys",112
2017,7,"Horta-Guinardó",33,"el Baix Guinardó","Home","79 anys",90
2017,7,"Horta-Guinardó",34,"Can Baró","Home","79 anys",23
2017,7,"Horta-Guinardó",35,"el Guinardó","Home","79 anys",116
2017,7,"Horta-Guinardó",36,"la Font d'en Fargues","Home","79 anys",30
2017,7,"Horta-Guinardó",37,"el Carmel","Home","79 anys",120
2017,7,"Horta-Guinardó",38,"la Teixonera","Home","79 anys",46
2017,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Home","79 anys",34
2017,7,"Horta-Guinardó",40,"Montbau","Home","79 anys",36
2017,7,"Horta-Guinardó",41,"la Vall d'Hebron","Home","79 anys",26
2017,7,"Horta-Guinardó",42,"la Clota","Home","79 anys",3
2017,7,"Horta-Guinardó",43,"Horta","Home","79 anys",107
2017,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Home","79 anys",84
2017,8,"Nou Barris",45,"Porta","Home","79 anys",107
2017,8,"Nou Barris",46,"el Turó de la Peira","Home","79 anys",67
2017,8,"Nou Barris",47,"Can Peguera","Home","79 anys",8
2017,8,"Nou Barris",48,"la Guineueta","Home","79 anys",65
2017,8,"Nou Barris",49,"Canyelles","Home","79 anys",26
2017,8,"Nou Barris",50,"les Roquetes","Home","79 anys",42
2017,8,"Nou Barris",51,"Verdun","Home","79 anys",60
2017,8,"Nou Barris",52,"la Prosperitat","Home","79 anys",124
2017,8,"Nou Barris",53,"la Trinitat Nova","Home","79 anys",12
2017,8,"Nou Barris",54,"Torre Baró","Home","79 anys",8
2017,8,"Nou Barris",55,"Ciutat Meridiana","Home","79 anys",34
2017,8,"Nou Barris",56,"Vallbona","Home","79 anys",3
2017,9,"Sant Andreu",57,"la Trinitat Vella","Home","79 anys",19
2017,9,"Sant Andreu",58,"Baró de Viver","Home","79 anys",3
2017,9,"Sant Andreu",59,"el Bon Pastor","Home","79 anys",38
2017,9,"Sant Andreu",60,"Sant Andreu","Home","79 anys",168
2017,9,"Sant Andreu",61,"la Sagrera","Home","79 anys",94
2017,9,"Sant Andreu",62,"el Congrés i els Indians","Home","79 anys",36
2017,9,"Sant Andreu",63,"Navas","Home","79 anys",78
2017,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Home","79 anys",93
2017,10,"Sant Martí",65,"el Clot","Home","79 anys",64
2017,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Home","79 anys",37
2017,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Home","79 anys",12
2017,10,"Sant Martí",68,"el Poblenou","Home","79 anys",80
2017,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Home","79 anys",36
2017,10,"Sant Martí",70,"el Besòs i el Maresme","Home","79 anys",72
2017,10,"Sant Martí",71,"Provençals del Poblenou","Home","79 anys",59
2017,10,"Sant Martí",72,"Sant Martí de Provençals","Home","79 anys",115
2017,10,"Sant Martí",73,"la Verneda i la Pau","Home","79 anys",112
2017,1,"Ciutat Vella",1,"el Raval","Home","80 anys",95
2017,1,"Ciutat Vella",2,"el Barri Gòtic","Home","80 anys",33
2017,1,"Ciutat Vella",3,"la Barceloneta","Home","80 anys",47
2017,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Home","80 anys",43
2017,2,"Eixample",5,"el Fort Pienc","Home","80 anys",95
2017,2,"Eixample",6,"la Sagrada Família","Home","80 anys",139
2017,2,"Eixample",7,"la Dreta de l'Eixample","Home","80 anys",90
2017,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Home","80 anys",121
2017,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Home","80 anys",159
2017,2,"Eixample",10,"Sant Antoni","Home","80 anys",120
2017,3,"Sants-Montjuïc",11,"el Poble Sec","Home","80 anys",92
2017,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Home","80 anys",3
2017,3,"Sants-Montjuïc",13,"la Marina de Port","Home","80 anys",89
2017,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Home","80 anys",36
2017,3,"Sants-Montjuïc",15,"Hostafrancs","Home","80 anys",42
2017,3,"Sants-Montjuïc",16,"la Bordeta","Home","80 anys",59
2017,3,"Sants-Montjuïc",17,"Sants - Badal","Home","80 anys",69
2017,3,"Sants-Montjuïc",18,"Sants","Home","80 anys",138
2017,4,"Les Corts",19,"les Corts","Home","80 anys",179
2017,4,"Les Corts",20,"la Maternitat i Sant Ramon","Home","80 anys",75
2017,4,"Les Corts",21,"Pedralbes","Home","80 anys",46
2017,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Home","80 anys",15
2017,5,"Sarrià-Sant Gervasi",23,"Sarrià","Home","80 anys",76
2017,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Home","80 anys",44
2017,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Home","80 anys",90
2017,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Home","80 anys",150
2017,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Home","80 anys",79
2017,6,"Gràcia",28,"Vallcarca i els Penitents","Home","80 anys",56
2017,6,"Gràcia",29,"el Coll","Home","80 anys",21
2017,6,"Gràcia",30,"la Salut","Home","80 anys",36
2017,6,"Gràcia",31,"la Vila de Gràcia","Home","80 anys",129
2017,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Home","80 anys",112
2017,7,"Horta-Guinardó",33,"el Baix Guinardó","Home","80 anys",67
2017,7,"Horta-Guinardó",34,"Can Baró","Home","80 anys",26
2017,7,"Horta-Guinardó",35,"el Guinardó","Home","80 anys",127
2017,7,"Horta-Guinardó",36,"la Font d'en Fargues","Home","80 anys",25
2017,7,"Horta-Guinardó",37,"el Carmel","Home","80 anys",117
2017,7,"Horta-Guinardó",38,"la Teixonera","Home","80 anys",36
2017,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Home","80 anys",32
2017,7,"Horta-Guinardó",40,"Montbau","Home","80 anys",28
2017,7,"Horta-Guinardó",41,"la Vall d'Hebron","Home","80 anys",23
2017,7,"Horta-Guinardó",42,"la Clota","Home","80 anys",3
2017,7,"Horta-Guinardó",43,"Horta","Home","80 anys",108
2017,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Home","80 anys",99
2017,8,"Nou Barris",45,"Porta","Home","80 anys",112
2017,8,"Nou Barris",46,"el Turó de la Peira","Home","80 anys",60
2017,8,"Nou Barris",47,"Can Peguera","Home","80 anys",8
2017,8,"Nou Barris",48,"la Guineueta","Home","80 anys",71
2017,8,"Nou Barris",49,"Canyelles","Home","80 anys",25
2017,8,"Nou Barris",50,"les Roquetes","Home","80 anys",45
2017,8,"Nou Barris",51,"Verdun","Home","80 anys",58
2017,8,"Nou Barris",52,"la Prosperitat","Home","80 anys",134
2017,8,"Nou Barris",53,"la Trinitat Nova","Home","80 anys",22
2017,8,"Nou Barris",54,"Torre Baró","Home","80 anys",6
2017,8,"Nou Barris",55,"Ciutat Meridiana","Home","80 anys",38
2017,8,"Nou Barris",56,"Vallbona","Home","80 anys",3
2017,9,"Sant Andreu",57,"la Trinitat Vella","Home","80 anys",20
2017,9,"Sant Andreu",58,"Baró de Viver","Home","80 anys",3
2017,9,"Sant Andreu",59,"el Bon Pastor","Home","80 anys",37
2017,9,"Sant Andreu",60,"Sant Andreu","Home","80 anys",189
2017,9,"Sant Andreu",61,"la Sagrera","Home","80 anys",112
2017,9,"Sant Andreu",62,"el Congrés i els Indians","Home","80 anys",38
2017,9,"Sant Andreu",63,"Navas","Home","80 anys",67
2017,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Home","80 anys",137
2017,10,"Sant Martí",65,"el Clot","Home","80 anys",67
2017,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Home","80 anys",31
2017,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Home","80 anys",11
2017,10,"Sant Martí",68,"el Poblenou","Home","80 anys",70
2017,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Home","80 anys",31
2017,10,"Sant Martí",70,"el Besòs i el Maresme","Home","80 anys",68
2017,10,"Sant Martí",71,"Provençals del Poblenou","Home","80 anys",48
2017,10,"Sant Martí",72,"Sant Martí de Provençals","Home","80 anys",125
2017,10,"Sant Martí",73,"la Verneda i la Pau","Home","80 anys",119
2017,1,"Ciutat Vella",1,"el Raval","Home","81 anys",87
2017,1,"Ciutat Vella",2,"el Barri Gòtic","Home","81 anys",27
2017,1,"Ciutat Vella",3,"la Barceloneta","Home","81 anys",26
2017,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Home","81 anys",41
2017,2,"Eixample",5,"el Fort Pienc","Home","81 anys",97
2017,2,"Eixample",6,"la Sagrada Família","Home","81 anys",159
2017,2,"Eixample",7,"la Dreta de l'Eixample","Home","81 anys",126
2017,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Home","81 anys",148
2017,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Home","81 anys",167
2017,2,"Eixample",10,"Sant Antoni","Home","81 anys",123
2017,3,"Sants-Montjuïc",11,"el Poble Sec","Home","81 anys",86
2017,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Home","81 anys",3
2017,3,"Sants-Montjuïc",13,"la Marina de Port","Home","81 anys",86
2017,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Home","81 anys",28
2017,3,"Sants-Montjuïc",15,"Hostafrancs","Home","81 anys",40
2017,3,"Sants-Montjuïc",16,"la Bordeta","Home","81 anys",69
2017,3,"Sants-Montjuïc",17,"Sants - Badal","Home","81 anys",61
2017,3,"Sants-Montjuïc",18,"Sants","Home","81 anys",115
2017,4,"Les Corts",19,"les Corts","Home","81 anys",148
2017,4,"Les Corts",20,"la Maternitat i Sant Ramon","Home","81 anys",76
2017,4,"Les Corts",21,"Pedralbes","Home","81 anys",49
2017,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Home","81 anys",11
2017,5,"Sarrià-Sant Gervasi",23,"Sarrià","Home","81 anys",73
2017,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Home","81 anys",59
2017,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Home","81 anys",79
2017,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Home","81 anys",140
2017,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Home","81 anys",72
2017,6,"Gràcia",28,"Vallcarca i els Penitents","Home","81 anys",44
2017,6,"Gràcia",29,"el Coll","Home","81 anys",17
2017,6,"Gràcia",30,"la Salut","Home","81 anys",32
2017,6,"Gràcia",31,"la Vila de Gràcia","Home","81 anys",131
2017,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Home","81 anys",101
2017,7,"Horta-Guinardó",33,"el Baix Guinardó","Home","81 anys",88
2017,7,"Horta-Guinardó",34,"Can Baró","Home","81 anys",27
2017,7,"Horta-Guinardó",35,"el Guinardó","Home","81 anys",117
2017,7,"Horta-Guinardó",36,"la Font d'en Fargues","Home","81 anys",32
2017,7,"Horta-Guinardó",37,"el Carmel","Home","81 anys",121
2017,7,"Horta-Guinardó",38,"la Teixonera","Home","81 anys",37
2017,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Home","81 anys",40
2017,7,"Horta-Guinardó",40,"Montbau","Home","81 anys",31
2017,7,"Horta-Guinardó",41,"la Vall d'Hebron","Home","81 anys",24
2017,7,"Horta-Guinardó",42,"la Clota","Home","81 anys",4
2017,7,"Horta-Guinardó",43,"Horta","Home","81 anys",85
2017,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Home","81 anys",84
2017,8,"Nou Barris",45,"Porta","Home","81 anys",112
2017,8,"Nou Barris",46,"el Turó de la Peira","Home","81 anys",53
2017,8,"Nou Barris",47,"Can Peguera","Home","81 anys",8
2017,8,"Nou Barris",48,"la Guineueta","Home","81 anys",67
2017,8,"Nou Barris",49,"Canyelles","Home","81 anys",25
2017,8,"Nou Barris",50,"les Roquetes","Home","81 anys",40
2017,8,"Nou Barris",51,"Verdun","Home","81 anys",49
2017,8,"Nou Barris",52,"la Prosperitat","Home","81 anys",114
2017,8,"Nou Barris",53,"la Trinitat Nova","Home","81 anys",12
2017,8,"Nou Barris",54,"Torre Baró","Home","81 anys",8
2017,8,"Nou Barris",55,"Ciutat Meridiana","Home","81 anys",25
2017,8,"Nou Barris",56,"Vallbona","Home","81 anys",4
2017,9,"Sant Andreu",57,"la Trinitat Vella","Home","81 anys",24
2017,9,"Sant Andreu",58,"Baró de Viver","Home","81 anys",6
2017,9,"Sant Andreu",59,"el Bon Pastor","Home","81 anys",27
2017,9,"Sant Andreu",60,"Sant Andreu","Home","81 anys",142
2017,9,"Sant Andreu",61,"la Sagrera","Home","81 anys",98
2017,9,"Sant Andreu",62,"el Congrés i els Indians","Home","81 anys",42
2017,9,"Sant Andreu",63,"Navas","Home","81 anys",75
2017,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Home","81 anys",108
2017,10,"Sant Martí",65,"el Clot","Home","81 anys",78
2017,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Home","81 anys",27
2017,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Home","81 anys",16
2017,10,"Sant Martí",68,"el Poblenou","Home","81 anys",56
2017,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Home","81 anys",25
2017,10,"Sant Martí",70,"el Besòs i el Maresme","Home","81 anys",66
2017,10,"Sant Martí",71,"Provençals del Poblenou","Home","81 anys",40
2017,10,"Sant Martí",72,"Sant Martí de Provençals","Home","81 anys",98
2017,10,"Sant Martí",73,"la Verneda i la Pau","Home","81 anys",119
2017,1,"Ciutat Vella",1,"el Raval","Home","82 anys",66
2017,1,"Ciutat Vella",2,"el Barri Gòtic","Home","82 anys",26
2017,1,"Ciutat Vella",3,"la Barceloneta","Home","82 anys",44
2017,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Home","82 anys",34
2017,2,"Eixample",5,"el Fort Pienc","Home","82 anys",88
2017,2,"Eixample",6,"la Sagrada Família","Home","82 anys",151
2017,2,"Eixample",7,"la Dreta de l'Eixample","Home","82 anys",81
2017,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Home","82 anys",103
2017,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Home","82 anys",129
2017,2,"Eixample",10,"Sant Antoni","Home","82 anys",100
2017,3,"Sants-Montjuïc",11,"el Poble Sec","Home","82 anys",91
2017,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Home","82 anys",4
2017,3,"Sants-Montjuïc",13,"la Marina de Port","Home","82 anys",94
2017,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Home","82 anys",23
2017,3,"Sants-Montjuïc",15,"Hostafrancs","Home","82 anys",35
2017,3,"Sants-Montjuïc",16,"la Bordeta","Home","82 anys",43
2017,3,"Sants-Montjuïc",17,"Sants - Badal","Home","82 anys",69
2017,3,"Sants-Montjuïc",18,"Sants","Home","82 anys",115
2017,4,"Les Corts",19,"les Corts","Home","82 anys",169
2017,4,"Les Corts",20,"la Maternitat i Sant Ramon","Home","82 anys",85
2017,4,"Les Corts",21,"Pedralbes","Home","82 anys",43
2017,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Home","82 anys",8
2017,5,"Sarrià-Sant Gervasi",23,"Sarrià","Home","82 anys",81
2017,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Home","82 anys",53
2017,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Home","82 anys",83
2017,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Home","82 anys",148
2017,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Home","82 anys",69
2017,6,"Gràcia",28,"Vallcarca i els Penitents","Home","82 anys",56
2017,6,"Gràcia",29,"el Coll","Home","82 anys",17
2017,6,"Gràcia",30,"la Salut","Home","82 anys",35
